video,frame,label
video (22).avi,45,0
video (22).avi,46,0
video (22).avi,47,0
video (22).avi,48,0
video (22).avi,49,0
video (22).avi,50,0
video (22).avi,51,0
video (22).avi,52,0
video (22).avi,53,0
video (22).avi,54,0
video (22).avi,55,0
video (22).avi,56,0
video (22).avi,57,0
video (22).avi,58,0
video (22).avi,59,0
video (22).avi,60,0
video (22).avi,61,0
video (22).avi,62,0
video (22).avi,63,0
video (22).avi,64,0
video (22).avi,65,0
video (22).avi,66,0
video (22).avi,67,0
video (22).avi,68,0
video (22).avi,69,0
video (22).avi,70,0
video (22).avi,71,0
video (22).avi,72,0
video (22).avi,73,0
video (22).avi,74,0
video (22).avi,75,0
video (22).avi,76,0
video (22).avi,77,0
video (22).avi,78,0
video (22).avi,79,0
video (22).avi,80,0
video (22).avi,81,0
video (22).avi,82,0
video (22).avi,83,0
video (22).avi,84,0
video (22).avi,85,0
video (22).avi,86,0
video (22).avi,87,0
video (22).avi,88,0
video (22).avi,89,0
video (22).avi,90,0
video (22).avi,91,0
video (22).avi,92,0
video (22).avi,93,0
video (22).avi,94,0
video (22).avi,95,0
video (22).avi,96,0
video (22).avi,97,0
video (22).avi,98,0
video (22).avi,99,0
video (22).avi,100,0
video (22).avi,101,0
video (22).avi,102,0
video (22).avi,103,0
video (22).avi,104,0
video (22).avi,105,0
video (22).avi,106,0
video (22).avi,107,0
video (22).avi,108,0
video (22).avi,109,0
video (22).avi,110,0
video (22).avi,111,0
video (22).avi,112,0
video (22).avi,113,0
video (22).avi,114,0
video (22).avi,115,0
video (22).avi,116,0
video (22).avi,117,0
video (22).avi,118,0
video (22).avi,119,0
video (22).avi,120,0
video (22).avi,121,0
video (22).avi,122,0
video (22).avi,123,0
video (22).avi,124,0
video (22).avi,125,0
video (22).avi,126,0
video (22).avi,127,0
video (22).avi,128,0
video (22).avi,129,0
video (22).avi,130,0
video (22).avi,131,0
video (22).avi,132,0
video (22).avi,133,0
video (22).avi,134,0
video (22).avi,135,0
video (22).avi,136,0
video (22).avi,137,0
video (22).avi,138,0
video (22).avi,139,0
video (22).avi,140,0
video (22).avi,141,0
video (22).avi,142,0
video (22).avi,143,0
video (22).avi,144,0
video (22).avi,145,0
video (22).avi,146,0
video (22).avi,147,0
video (22).avi,148,0
video (22).avi,149,0
video (22).avi,150,0
video (22).avi,151,0
video (22).avi,152,0
video (22).avi,153,0
video (22).avi,154,0
video (22).avi,155,0
video (22).avi,156,0
video (22).avi,157,0
video (22).avi,158,0
video (22).avi,159,0
video (22).avi,160,0
video (22).avi,161,0
video (22).avi,162,0
video (22).avi,163,0
video (22).avi,164,0
video (22).avi,165,0
video (22).avi,166,0
video (22).avi,167,0
video (22).avi,168,0
video (22).avi,169,0
video (22).avi,170,0
video (22).avi,171,0
video (22).avi,172,0
video (22).avi,173,0
video (22).avi,174,0
video (22).avi,175,0
video (22).avi,176,0
video (22).avi,177,0
video (22).avi,178,0
video (22).avi,179,0
video (22).avi,180,0
video (22).avi,181,0
video (22).avi,182,0
video (22).avi,183,0
video (22).avi,184,0
video (22).avi,185,0
video (22).avi,186,0
video (22).avi,187,0
video (22).avi,188,0
video (22).avi,189,0
video (22).avi,190,0
video (22).avi,191,0
video (22).avi,192,0
video (22).avi,193,0
video (22).avi,194,0
video (22).avi,195,0
video (22).avi,196,0
video (22).avi,197,0
video (22).avi,198,0
video (22).avi,199,0
video (22).avi,200,0
video (22).avi,201,0
video (22).avi,202,0
video (22).avi,203,0
video (22).avi,204,0
video (22).avi,205,0
video (22).avi,206,0
video (22).avi,207,0
video (22).avi,208,0
video (22).avi,209,0
video (22).avi,210,0
video (22).avi,211,0
video (22).avi,212,0
video (22).avi,213,0
video (22).avi,214,0
video (22).avi,215,0
video (22).avi,216,0
video (22).avi,217,0
video (22).avi,218,0
video (22).avi,219,0
video (22).avi,220,0
video (22).avi,221,0
video (22).avi,222,0
video (22).avi,223,0
video (22).avi,224,0
video (22).avi,225,0
video (22).avi,226,0
video (22).avi,227,0
video (22).avi,228,0
video (22).avi,229,0
video (22).avi,230,0
video (22).avi,231,0
video (22).avi,232,0
video (22).avi,233,0
video (22).avi,234,0
video (22).avi,235,0
video (22).avi,236,0
video (22).avi,237,0
video (22).avi,238,0
video (22).avi,239,0
video (22).avi,240,0
video (23).avi,1,0
video (23).avi,2,0
video (23).avi,3,0
video (23).avi,4,0
video (23).avi,5,0
video (23).avi,6,0
video (23).avi,7,0
video (23).avi,8,0
video (23).avi,9,0
video (23).avi,10,0
video (23).avi,11,0
video (23).avi,12,0
video (23).avi,13,0
video (23).avi,14,0
video (23).avi,15,0
video (23).avi,16,0
video (23).avi,17,0
video (23).avi,18,0
video (23).avi,19,0
video (23).avi,20,0
video (23).avi,21,0
video (23).avi,22,0
video (23).avi,23,0
video (23).avi,24,0
video (23).avi,25,0
video (23).avi,26,0
video (23).avi,27,0
video (23).avi,28,0
video (23).avi,29,0
video (23).avi,30,0
video (23).avi,31,0
video (23).avi,32,0
video (23).avi,33,0
video (23).avi,34,0
video (23).avi,35,0
video (23).avi,36,0
video (23).avi,37,0
video (23).avi,38,0
video (23).avi,39,0
video (23).avi,40,0
video (23).avi,41,0
video (23).avi,42,0
video (23).avi,43,0
video (23).avi,44,0
video (23).avi,45,0
video (23).avi,46,0
video (23).avi,47,0
video (23).avi,48,0
video (23).avi,49,0
video (23).avi,50,0
video (23).avi,51,0
video (23).avi,52,0
video (23).avi,53,0
video (23).avi,54,0
video (23).avi,55,0
video (23).avi,56,0
video (23).avi,57,0
video (23).avi,58,0
video (23).avi,59,0
video (23).avi,60,0
video (23).avi,61,0
video (23).avi,62,0
video (23).avi,63,0
video (23).avi,64,0
video (23).avi,65,0
video (23).avi,66,0
video (23).avi,67,0
video (23).avi,68,0
video (23).avi,69,0
video (23).avi,70,0
video (23).avi,71,0
video (23).avi,72,0
video (23).avi,73,0
video (23).avi,74,0
video (23).avi,75,0
video (23).avi,76,0
video (23).avi,77,0
video (23).avi,78,0
video (23).avi,79,0
video (23).avi,80,0
video (23).avi,81,0
video (23).avi,82,0
video (23).avi,83,0
video (23).avi,84,0
video (23).avi,85,0
video (23).avi,86,0
video (23).avi,87,0
video (23).avi,88,0
video (23).avi,89,0
video (23).avi,90,0
video (23).avi,91,0
video (23).avi,92,0
video (23).avi,93,0
video (23).avi,94,0
video (23).avi,95,0
video (23).avi,96,0
video (23).avi,97,0
video (23).avi,98,0
video (23).avi,99,0
video (23).avi,100,0
video (23).avi,101,0
video (23).avi,102,0
video (23).avi,103,0
video (23).avi,104,0
video (23).avi,105,0
video (23).avi,106,0
video (23).avi,107,0
video (23).avi,108,0
video (23).avi,109,0
video (23).avi,110,0
video (23).avi,111,0
video (23).avi,112,0
video (23).avi,113,0
video (23).avi,114,0
video (23).avi,115,0
video (23).avi,116,0
video (23).avi,117,0
video (23).avi,118,0
video (23).avi,119,0
video (23).avi,120,0
video (23).avi,121,0
video (23).avi,122,0
video (23).avi,123,0
video (23).avi,124,0
video (23).avi,125,0
video (23).avi,126,0
video (23).avi,127,0
video (23).avi,128,0
video (23).avi,129,0
video (23).avi,130,0
video (23).avi,131,0
video (23).avi,132,0
video (23).avi,133,0
video (23).avi,134,0
video (23).avi,135,0
video (23).avi,136,0
video (23).avi,137,0
video (23).avi,138,0
video (23).avi,139,0
video (23).avi,140,0
video (23).avi,141,0
video (23).avi,142,0
video (23).avi,143,0
video (23).avi,144,0
video (23).avi,145,0
video (23).avi,146,0
video (23).avi,147,0
video (23).avi,148,0
video (23).avi,149,0
video (23).avi,150,0
video (23).avi,151,0
video (23).avi,152,0
video (23).avi,153,0
video (23).avi,154,0
video (23).avi,155,0
video (23).avi,156,0
video (23).avi,157,0
video (23).avi,158,0
video (23).avi,159,0
video (23).avi,160,0
video (23).avi,161,0
video (23).avi,162,0
video (23).avi,163,0
video (23).avi,164,0
video (23).avi,165,0
video (23).avi,166,0
video (23).avi,167,0
video (23).avi,168,0
video (23).avi,169,0
video (23).avi,170,0
video (23).avi,171,0
video (23).avi,172,0
video (23).avi,173,0
video (23).avi,174,0
video (23).avi,175,0
video (23).avi,176,0
video (23).avi,177,0
video (23).avi,178,0
video (23).avi,179,0
video (23).avi,180,0
video (23).avi,181,0
video (23).avi,182,0
video (23).avi,183,0
video (23).avi,184,0
video (23).avi,185,0
video (23).avi,186,0
video (23).avi,187,0
video (23).avi,188,0
video (23).avi,189,0
video (23).avi,190,0
video (23).avi,191,0
video (23).avi,192,0
video (23).avi,193,0
video (23).avi,194,0
video (23).avi,195,0
video (23).avi,196,0
video (23).avi,197,0
video (23).avi,198,0
video (23).avi,199,0
video (23).avi,200,0
video (23).avi,201,0
video (23).avi,202,0
video (23).avi,203,0
video (23).avi,204,0
video (23).avi,205,0
video (23).avi,206,0
video (23).avi,207,0
video (23).avi,208,0
video (23).avi,209,0
video (23).avi,210,0
video (23).avi,211,0
video (23).avi,212,0
video (23).avi,213,0
video (23).avi,214,0
video (23).avi,215,0
video (23).avi,216,0
video (23).avi,217,0
video (23).avi,218,0
video (23).avi,219,0
video (23).avi,220,0
video (23).avi,221,0
video (23).avi,222,0
video (23).avi,223,0
video (23).avi,224,0
video (23).avi,225,0
video (23).avi,226,0
video (23).avi,227,0
video (23).avi,228,0
video (23).avi,229,0
video (23).avi,230,0
video (23).avi,231,0
video (23).avi,232,0
video (23).avi,233,0
video (23).avi,234,0
video (23).avi,235,0
video (23).avi,236,0
video (23).avi,237,0
video (23).avi,238,0
video (23).avi,239,0
video (23).avi,240,0
video (24).avi,1,0
video (24).avi,2,0
video (24).avi,3,0
video (24).avi,4,0
video (24).avi,5,0
video (24).avi,6,0
video (24).avi,7,0
video (24).avi,8,0
video (24).avi,9,0
video (24).avi,10,0
video (24).avi,11,0
video (24).avi,12,0
video (24).avi,13,0
video (24).avi,14,0
video (24).avi,15,0
video (24).avi,16,0
video (24).avi,17,0
video (24).avi,18,0
video (24).avi,19,0
video (24).avi,20,0
video (24).avi,21,0
video (24).avi,22,0
video (24).avi,23,0
video (24).avi,24,0
video (24).avi,25,0
video (24).avi,26,0
video (24).avi,27,0
video (24).avi,28,0
video (24).avi,29,0
video (24).avi,30,0
video (24).avi,31,0
video (24).avi,32,0
video (24).avi,33,0
video (24).avi,34,0
video (24).avi,35,0
video (24).avi,36,0
video (24).avi,37,0
video (24).avi,38,0
video (24).avi,39,0
video (24).avi,40,0
video (24).avi,41,0
video (24).avi,42,0
video (24).avi,43,0
video (24).avi,44,0
video (24).avi,45,0
video (24).avi,46,0
video (24).avi,47,0
video (24).avi,48,0
video (24).avi,49,0
video (24).avi,50,0
video (24).avi,51,0
video (24).avi,52,0
video (24).avi,53,0
video (24).avi,54,0
video (24).avi,55,0
video (24).avi,56,0
video (24).avi,57,0
video (24).avi,58,0
video (24).avi,59,0
video (24).avi,60,0
video (24).avi,61,0
video (24).avi,62,0
video (24).avi,63,0
video (24).avi,64,0
video (24).avi,65,0
video (24).avi,66,0
video (24).avi,67,0
video (24).avi,68,0
video (24).avi,69,0
video (24).avi,70,0
video (24).avi,71,0
video (24).avi,72,0
video (24).avi,73,0
video (24).avi,74,0
video (24).avi,75,0
video (24).avi,76,0
video (24).avi,77,0
video (24).avi,78,0
video (24).avi,79,0
video (24).avi,80,0
video (24).avi,81,0
video (24).avi,82,0
video (24).avi,83,0
video (24).avi,84,0
video (24).avi,85,0
video (24).avi,86,0
video (24).avi,87,0
video (24).avi,88,0
video (24).avi,89,0
video (24).avi,90,0
video (24).avi,91,0
video (24).avi,92,0
video (24).avi,93,0
video (24).avi,94,0
video (24).avi,95,0
video (24).avi,96,0
video (24).avi,97,0
video (24).avi,98,0
video (24).avi,99,0
video (24).avi,100,0
video (24).avi,101,0
video (24).avi,102,0
video (24).avi,103,0
video (24).avi,104,0
video (24).avi,105,0
video (24).avi,106,0
video (24).avi,107,0
video (24).avi,108,0
video (24).avi,109,0
video (24).avi,110,0
video (24).avi,111,0
video (24).avi,112,0
video (24).avi,113,0
video (24).avi,114,0
video (24).avi,115,0
video (24).avi,116,0
video (24).avi,117,0
video (24).avi,118,0
video (24).avi,119,0
video (24).avi,120,0
video (24).avi,121,0
video (24).avi,122,0
video (24).avi,123,0
video (24).avi,124,0
video (24).avi,125,0
video (24).avi,126,0
video (24).avi,127,0
video (24).avi,128,0
video (24).avi,129,0
video (24).avi,130,0
video (24).avi,131,0
video (24).avi,132,0
video (24).avi,133,0
video (24).avi,134,0
video (24).avi,135,0
video (24).avi,136,0
video (24).avi,137,0
video (24).avi,138,0
video (24).avi,139,0
video (24).avi,140,0
video (24).avi,141,0
video (24).avi,142,0
video (24).avi,143,0
video (24).avi,144,0
video (24).avi,145,0
video (24).avi,146,0
video (24).avi,147,0
video (24).avi,148,0
video (24).avi,149,0
video (24).avi,150,0
video (24).avi,151,0
video (24).avi,152,0
video (24).avi,153,0
video (24).avi,154,0
video (24).avi,155,0
video (24).avi,156,0
video (24).avi,157,0
video (24).avi,158,0
video (24).avi,159,0
video (24).avi,160,0
video (24).avi,161,0
video (24).avi,162,0
video (24).avi,163,0
video (24).avi,164,0
video (24).avi,165,0
video (24).avi,166,0
video (24).avi,167,0
video (24).avi,168,0
video (24).avi,169,0
video (24).avi,170,0
video (24).avi,171,0
video (24).avi,172,0
video (24).avi,173,0
video (24).avi,174,0
video (24).avi,175,0
video (24).avi,176,0
video (24).avi,177,0
video (24).avi,178,0
video (24).avi,179,0
video (24).avi,180,0
video (24).avi,181,0
video (24).avi,182,0
video (24).avi,183,0
video (24).avi,184,0
video (24).avi,185,0
video (24).avi,186,0
video (24).avi,187,0
video (24).avi,188,0
video (24).avi,189,0
video (24).avi,190,0
video (24).avi,191,0
video (24).avi,192,0
video (25).avi,1,0
video (25).avi,2,0
video (25).avi,3,0
video (25).avi,4,0
video (25).avi,5,0
video (25).avi,6,0
video (25).avi,7,0
video (25).avi,8,0
video (25).avi,9,0
video (25).avi,10,0
video (25).avi,11,0
video (25).avi,12,0
video (25).avi,13,0
video (25).avi,14,0
video (25).avi,15,0
video (25).avi,16,0
video (25).avi,17,0
video (25).avi,18,0
video (25).avi,19,0
video (25).avi,20,0
video (25).avi,21,0
video (25).avi,22,0
video (25).avi,23,0
video (25).avi,24,0
video (25).avi,25,0
video (25).avi,26,0
video (25).avi,27,0
video (25).avi,28,0
video (25).avi,29,0
video (25).avi,30,0
video (25).avi,31,0
video (25).avi,32,0
video (25).avi,33,0
video (25).avi,34,0
video (25).avi,35,0
video (25).avi,36,0
video (25).avi,37,0
video (25).avi,38,0
video (25).avi,39,0
video (25).avi,40,0
video (25).avi,41,0
video (25).avi,42,0
video (25).avi,43,0
video (25).avi,44,0
video (25).avi,45,0
video (25).avi,46,0
video (25).avi,47,0
video (25).avi,48,0
video (25).avi,49,0
video (25).avi,50,0
video (25).avi,51,0
video (25).avi,52,0
video (25).avi,53,0
video (25).avi,54,0
video (25).avi,55,0
video (25).avi,56,0
video (25).avi,57,0
video (25).avi,58,0
video (25).avi,59,0
video (25).avi,60,0
video (25).avi,61,0
video (25).avi,62,0
video (25).avi,63,0
video (25).avi,64,0
video (25).avi,65,0
video (25).avi,66,0
video (25).avi,67,0
video (25).avi,68,0
video (25).avi,69,0
video (25).avi,70,0
video (25).avi,71,0
video (25).avi,72,0
video (25).avi,73,0
video (25).avi,74,0
video (25).avi,75,0
video (25).avi,76,0
video (25).avi,77,0
video (25).avi,78,0
video (25).avi,79,0
video (25).avi,80,0
video (25).avi,81,0
video (25).avi,82,0
video (25).avi,83,0
video (25).avi,84,0
video (25).avi,85,0
video (25).avi,86,0
video (25).avi,87,0
video (25).avi,88,0
video (25).avi,89,0
video (25).avi,90,0
video (25).avi,91,0
video (25).avi,92,0
video (25).avi,93,0
video (25).avi,94,0
video (25).avi,95,0
video (25).avi,96,0
video (25).avi,97,0
video (25).avi,98,0
video (25).avi,99,0
video (25).avi,100,0
video (25).avi,101,0
video (25).avi,102,0
video (25).avi,103,0
video (25).avi,104,0
video (25).avi,105,0
video (25).avi,106,0
video (25).avi,107,0
video (25).avi,108,0
video (25).avi,109,0
video (25).avi,110,0
video (25).avi,111,0
video (25).avi,112,0
video (25).avi,113,0
video (25).avi,114,0
video (25).avi,115,0
video (25).avi,116,0
video (25).avi,117,0
video (25).avi,118,0
video (25).avi,119,0
video (25).avi,120,0
video (25).avi,121,0
video (25).avi,122,0
video (25).avi,123,0
video (25).avi,124,0
video (25).avi,125,0
video (25).avi,126,0
video (25).avi,127,0
video (25).avi,128,0
video (25).avi,129,0
video (25).avi,130,0
video (25).avi,131,0
video (25).avi,132,0
video (25).avi,133,0
video (25).avi,134,0
video (25).avi,135,0
video (25).avi,136,0
video (25).avi,137,0
video (25).avi,138,0
video (25).avi,139,0
video (25).avi,140,0
video (25).avi,141,0
video (25).avi,142,0
video (25).avi,143,0
video (25).avi,144,0
video (25).avi,145,0
video (25).avi,146,0
video (25).avi,147,0
video (25).avi,148,0
video (25).avi,149,0
video (25).avi,150,0
video (25).avi,151,0
video (25).avi,152,0
video (25).avi,153,0
video (25).avi,154,0
video (25).avi,155,0
video (25).avi,156,0
video (25).avi,157,0
video (25).avi,158,0
video (25).avi,159,0
video (25).avi,160,0
video (25).avi,161,0
video (25).avi,162,0
video (25).avi,163,0
video (25).avi,164,0
video (25).avi,165,0
video (25).avi,166,0
video (25).avi,167,0
video (25).avi,168,0
video (25).avi,169,0
video (25).avi,170,0
video (25).avi,171,0
video (25).avi,172,0
video (25).avi,173,0
video (25).avi,174,0
video (25).avi,175,0
video (25).avi,176,0
video (25).avi,177,0
video (25).avi,178,0
video (25).avi,179,0
video (25).avi,180,0
video (25).avi,181,0
video (25).avi,182,0
video (25).avi,183,0
video (25).avi,184,0
video (25).avi,185,0
video (25).avi,186,0
video (25).avi,187,0
video (25).avi,188,0
video (25).avi,189,0
video (25).avi,190,0
video (25).avi,191,0
video (25).avi,192,0
video (25).avi,193,0
video (25).avi,194,0
video (25).avi,195,0
video (25).avi,196,0
video (25).avi,197,0
video (25).avi,198,0
video (25).avi,199,0
video (25).avi,200,0
video (25).avi,201,0
video (25).avi,202,0
video (25).avi,203,0
video (25).avi,204,0
video (25).avi,205,0
video (25).avi,206,0
video (25).avi,207,0
video (25).avi,208,0
video (25).avi,209,0
video (25).avi,210,0
video (25).avi,211,0
video (25).avi,212,0
video (25).avi,213,0
video (26).avi,1,0
video (26).avi,2,0
video (26).avi,3,0
video (26).avi,4,0
video (26).avi,5,0
video (26).avi,6,0
video (26).avi,7,0
video (26).avi,8,0
video (26).avi,9,0
video (26).avi,10,0
video (26).avi,11,0
video (26).avi,12,0
video (26).avi,13,0
video (26).avi,14,0
video (26).avi,15,0
video (26).avi,16,0
video (26).avi,17,0
video (26).avi,18,0
video (26).avi,19,0
video (26).avi,20,0
video (26).avi,21,0
video (26).avi,22,0
video (26).avi,23,0
video (26).avi,24,0
video (26).avi,25,0
video (26).avi,26,0
video (26).avi,27,0
video (26).avi,28,0
video (26).avi,29,0
video (26).avi,30,0
video (26).avi,31,0
video (26).avi,32,0
video (26).avi,33,0
video (26).avi,34,0
video (26).avi,35,0
video (26).avi,36,0
video (26).avi,37,0
video (26).avi,38,0
video (26).avi,39,0
video (26).avi,40,0
video (26).avi,41,0
video (26).avi,42,0
video (26).avi,43,0
video (26).avi,44,0
video (26).avi,45,0
video (26).avi,46,0
video (26).avi,47,0
video (26).avi,48,0
video (26).avi,49,0
video (26).avi,50,0
video (26).avi,51,0
video (26).avi,52,0
video (26).avi,53,0
video (26).avi,54,0
video (26).avi,55,0
video (26).avi,56,0
video (26).avi,57,0
video (26).avi,58,0
video (26).avi,59,0
video (26).avi,60,0
video (26).avi,61,0
video (26).avi,62,0
video (26).avi,63,0
video (26).avi,64,0
video (26).avi,65,0
video (26).avi,66,0
video (26).avi,67,0
video (26).avi,68,0
video (26).avi,69,0
video (26).avi,70,0
video (26).avi,71,0
video (26).avi,72,0
video (26).avi,73,0
video (26).avi,74,0
video (26).avi,75,0
video (26).avi,76,0
video (26).avi,77,0
video (26).avi,78,0
video (26).avi,79,0
video (26).avi,80,0
video (26).avi,81,0
video (26).avi,82,0
video (26).avi,83,0
video (26).avi,84,0
video (26).avi,85,0
video (26).avi,86,0
video (26).avi,87,0
video (26).avi,88,0
video (26).avi,89,0
video (26).avi,90,0
video (26).avi,91,0
video (26).avi,92,0
video (26).avi,93,0
video (26).avi,94,0
video (26).avi,95,0
video (26).avi,96,0
video (26).avi,97,0
video (26).avi,98,0
video (26).avi,99,0
video (26).avi,100,0
video (26).avi,101,0
video (26).avi,102,0
video (26).avi,103,0
video (26).avi,104,0
video (26).avi,105,0
video (26).avi,106,0
video (26).avi,107,0
video (26).avi,108,0
video (26).avi,109,0
video (26).avi,110,0
video (26).avi,111,0
video (26).avi,112,0
video (26).avi,113,0
video (26).avi,114,0
video (26).avi,115,0
video (26).avi,116,0
video (26).avi,117,0
video (26).avi,118,0
video (26).avi,119,0
video (26).avi,120,0
video (26).avi,121,0
video (26).avi,122,0
video (26).avi,123,0
video (26).avi,124,0
video (26).avi,125,0
video (26).avi,126,0
video (26).avi,127,0
video (26).avi,128,0
video (26).avi,129,0
video (26).avi,130,0
video (26).avi,131,0
video (26).avi,132,0
video (26).avi,133,0
video (26).avi,134,0
video (26).avi,135,0
video (26).avi,136,0
video (26).avi,137,0
video (26).avi,138,0
video (26).avi,139,0
video (26).avi,140,0
video (26).avi,141,0
video (26).avi,142,0
video (26).avi,143,0
video (26).avi,144,0
video (26).avi,145,0
video (26).avi,146,0
video (26).avi,147,0
video (26).avi,148,0
video (26).avi,149,0
video (26).avi,150,0
video (26).avi,151,0
video (26).avi,152,0
video (26).avi,153,0
video (26).avi,154,0
video (26).avi,155,0
video (26).avi,156,0
video (26).avi,157,0
video (26).avi,158,0
video (26).avi,159,0
video (26).avi,160,0
video (26).avi,161,0
video (26).avi,162,0
video (26).avi,163,0
video (26).avi,164,0
video (26).avi,165,0
video (26).avi,166,0
video (26).avi,167,0
video (26).avi,168,0
video (26).avi,169,0
video (26).avi,170,0
video (26).avi,171,0
video (26).avi,172,0
video (26).avi,173,0
video (26).avi,174,0
video (26).avi,175,0
video (26).avi,176,0
video (26).avi,177,0
video (26).avi,178,0
video (26).avi,179,0
video (26).avi,180,0
video (26).avi,181,0
video (26).avi,182,0
video (26).avi,183,0
video (26).avi,184,0
video (26).avi,185,0
video (26).avi,186,0
video (26).avi,187,0
video (26).avi,188,0
video (26).avi,189,0
video (26).avi,190,0
video (26).avi,191,0
video (26).avi,192,0
video (26).avi,193,0
video (26).avi,194,0
video (26).avi,195,0
video (26).avi,196,0
video (26).avi,197,0
video (26).avi,198,0
video (26).avi,199,0
video (26).avi,200,0
video (26).avi,201,0
video (26).avi,202,0
video (26).avi,203,0
video (26).avi,204,0
video (26).avi,205,0
video (26).avi,206,0
video (26).avi,207,0
video (26).avi,208,0
video (26).avi,209,0
video (26).avi,210,0
video (26).avi,211,0
video (26).avi,212,0
video (26).avi,213,0
video (26).avi,214,0
video (26).avi,215,0
video (26).avi,216,0
video (27).avi,1,0
video (27).avi,2,0
video (27).avi,3,0
video (27).avi,4,0
video (27).avi,5,0
video (27).avi,6,0
video (27).avi,7,0
video (27).avi,8,0
video (27).avi,9,0
video (27).avi,10,0
video (27).avi,11,0
video (27).avi,12,0
video (27).avi,13,0
video (27).avi,14,0
video (27).avi,15,0
video (27).avi,16,0
video (27).avi,17,0
video (27).avi,18,0
video (27).avi,19,0
video (27).avi,20,0
video (27).avi,21,0
video (27).avi,22,0
video (27).avi,23,0
video (27).avi,24,0
video (27).avi,25,0
video (27).avi,26,0
video (27).avi,27,0
video (27).avi,28,0
video (27).avi,29,0
video (27).avi,30,0
video (27).avi,31,0
video (27).avi,32,0
video (27).avi,33,0
video (27).avi,34,0
video (27).avi,35,0
video (27).avi,36,0
video (27).avi,37,0
video (27).avi,38,0
video (27).avi,39,0
video (27).avi,40,0
video (27).avi,41,0
video (27).avi,42,0
video (27).avi,43,0
video (27).avi,44,0
video (27).avi,45,0
video (27).avi,46,0
video (27).avi,47,0
video (27).avi,48,0
video (27).avi,49,0
video (27).avi,50,0
video (27).avi,51,0
video (27).avi,52,0
video (27).avi,53,0
video (27).avi,54,0
video (27).avi,55,0
video (27).avi,56,0
video (27).avi,57,0
video (27).avi,58,0
video (27).avi,59,0
video (27).avi,60,0
video (27).avi,61,0
video (27).avi,62,0
video (27).avi,63,0
video (27).avi,64,0
video (27).avi,65,0
video (27).avi,66,0
video (27).avi,67,0
video (27).avi,68,0
video (27).avi,69,0
video (27).avi,70,0
video (27).avi,71,0
video (27).avi,72,0
video (27).avi,73,0
video (27).avi,74,0
video (27).avi,75,0
video (27).avi,76,0
video (27).avi,77,0
video (27).avi,78,0
video (27).avi,79,0
video (27).avi,80,0
video (27).avi,81,0
video (27).avi,82,0
video (27).avi,83,0
video (27).avi,84,0
video (27).avi,85,0
video (27).avi,86,0
video (27).avi,87,0
video (27).avi,88,0
video (27).avi,89,0
video (27).avi,90,0
video (27).avi,91,0
video (27).avi,92,0
video (27).avi,93,0
video (27).avi,94,0
video (27).avi,95,0
video (27).avi,96,0
video (27).avi,97,0
video (27).avi,98,0
video (27).avi,99,0
video (27).avi,100,0
video (27).avi,101,0
video (27).avi,102,0
video (27).avi,103,0
video (27).avi,104,0
video (27).avi,105,0
video (27).avi,106,0
video (27).avi,107,0
video (27).avi,108,0
video (27).avi,109,0
video (27).avi,110,0
video (27).avi,111,0
video (27).avi,112,0
video (27).avi,113,0
video (27).avi,114,0
video (27).avi,115,0
video (27).avi,116,0
video (27).avi,117,0
video (27).avi,118,0
video (27).avi,119,0
video (27).avi,120,0
video (27).avi,121,0
video (27).avi,122,0
video (27).avi,123,0
video (27).avi,124,0
video (27).avi,125,0
video (27).avi,126,0
video (27).avi,127,0
video (27).avi,128,0
video (27).avi,129,0
video (27).avi,130,0
video (27).avi,131,0
video (27).avi,132,0
video (27).avi,133,0
video (27).avi,134,0
video (27).avi,135,0
video (27).avi,136,0
video (27).avi,137,0
video (27).avi,138,0
video (27).avi,139,0
video (27).avi,140,0
video (27).avi,141,0
video (27).avi,142,0
video (27).avi,143,0
video (27).avi,144,0
video (27).avi,145,0
video (27).avi,146,0
video (27).avi,147,0
video (27).avi,148,0
video (27).avi,149,0
video (27).avi,150,0
video (27).avi,151,0
video (27).avi,152,0
video (27).avi,153,0
video (27).avi,154,0
video (27).avi,155,0
video (27).avi,156,0
video (27).avi,157,0
video (27).avi,158,0
video (27).avi,159,0
video (27).avi,160,0
video (27).avi,161,0
video (27).avi,162,0
video (27).avi,163,0
video (27).avi,164,0
video (27).avi,165,0
video (27).avi,166,0
video (27).avi,167,0
video (27).avi,168,0
video (27).avi,169,0
video (27).avi,170,0
video (27).avi,171,0
video (27).avi,172,0
video (27).avi,173,0
video (27).avi,174,0
video (27).avi,175,0
video (27).avi,176,0
video (27).avi,177,0
video (27).avi,178,0
video (27).avi,179,0
video (27).avi,180,0
video (27).avi,181,0
video (27).avi,182,0
video (27).avi,183,0
video (27).avi,184,0
video (27).avi,185,0
video (27).avi,186,0
video (27).avi,187,0
video (27).avi,188,0
video (27).avi,189,0
video (27).avi,190,0
video (27).avi,191,0
video (27).avi,192,0
video (27).avi,193,0
video (27).avi,194,0
video (27).avi,195,0
video (27).avi,196,0
video (27).avi,197,0
video (27).avi,198,0
video (27).avi,199,0
video (27).avi,200,0
video (27).avi,201,0
video (27).avi,202,0
video (27).avi,203,0
video (27).avi,204,0
video (27).avi,205,0
video (27).avi,206,0
video (27).avi,207,0
video (27).avi,208,0
video (27).avi,209,0
video (27).avi,210,0
video (27).avi,211,0
video (27).avi,212,0
video (27).avi,213,0
video (27).avi,214,0
video (27).avi,215,0
